,x,y,z,Concentration
6922,840.0300000000001,500.0,130.0,459170115110.9028
6923,840.0300000000001,500.0,140.0,459170115108.02704
6924,840.0300000000001,500.0,150.0,459170115105.48645
6925,840.0300000000001,500.0,160.0,459170115103.28357
6926,840.0300000000001,500.0,170.0,459170115101.40784
6927,840.0300000000001,500.0,180.0,459170115099.8386
6928,840.0300000000001,500.0,190.0,459170115098.5483
6929,840.0300000000001,500.0,200.0,459170115097.505
6930,900.0250000000001,500.0,0.0,459170115559.87714
6931,900.0250000000001,500.0,10.0,459170115557.0467
6932,900.0250000000001,500.0,20.0,459170115548.6582
6933,900.0250000000001,500.0,30.0,459170115535.01385
6934,900.0250000000001,500.0,40.0,459170115516.59705
6935,900.0250000000001,500.0,50.0,459170115494.0442
6936,900.0250000000001,500.0,60.0,459170115468.1081
6937,900.0250000000001,500.0,70.0,459170115439.61633
6938,900.0250000000001,500.0,80.0,459170115409.42786
6939,900.0250000000001,500.0,90.0,459170115378.3906
6940,900.0250000000001,500.0,100.0,459170115347.30334
6941,900.0250000000001,500.0,110.0,459170115316.88385
6942,900.0250000000001,500.0,120.0,459170115287.7449
6943,900.0250000000001,500.0,130.0,459170115260.37897
6944,900.0250000000001,500.0,140.0,459170115235.152
6945,900.0250000000001,500.0,150.0,459170115212.3044
6946,900.0250000000001,500.0,160.0,459170115191.9595
6947,900.0250000000001,500.0,170.0,459170115174.13715
6948,900.0250000000001,500.0,180.0,459170115158.77026
6949,900.0250000000001,500.0,190.0,459170115145.7238
6950,900.0250000000001,500.0,200.0,459170115134.8135
6951,960.0200000000001,500.0,0.0,459170117747.7673
6952,960.0200000000001,500.0,10.0,459170117733.56555
6953,960.0200000000001,500.0,20.0,459170117691.41473
6954,960.0200000000001,500.0,30.0,459170117622.6539
6955,960.0200000000001,500.0,40.0,459170117529.43585
6956,960.0200000000001,500.0,50.0,459170117414.61566
6957,960.0200000000001,500.0,60.0,459170117281.60535
6958,960.0200000000001,500.0,70.0,459170117134.20575
6959,960.0200000000001,500.0,80.0,459170116976.42725
6960,960.0200000000001,500.0,90.0,459170116812.3107
6961,960.0200000000001,500.0,100.0,459170116645.75995
6962,960.0200000000001,500.0,110.0,459170116480.3944
6963,960.0200000000001,500.0,120.0,459170116319.43036
6964,960.0200000000001,500.0,130.0,459170116165.5939
6965,960.0200000000001,500.0,140.0,459170116021.06866
6966,960.0200000000001,500.0,150.0,459170115887.4765
6967,960.0200000000001,500.0,160.0,459170115765.88873
6968,960.0200000000001,500.0,170.0,459170115656.8629
6969,960.0200000000001,500.0,180.0,459170115560.49945
6970,960.0200000000001,500.0,190.0,459170115476.51154
6971,960.0200000000001,500.0,200.0,459170115404.3024
6972,1020.0150000000001,500.0,0.0,459170126159.7987
6973,1020.0150000000001,500.0,10.0,459170126107.2569
6974,1020.0150000000001,500.0,20.0,459170125951.12335
6975,1020.0150000000001,500.0,30.0,459170125695.80396
6976,1020.0150000000001,500.0,40.0,459170125348.4116
6977,1020.0150000000001,500.0,50.0,459170124918.43726
6978,1020.0150000000001,500.0,60.0,459170124417.31934
6979,1020.0150000000001,500.0,70.0,459170123857.93896
6980,1020.0150000000001,500.0,80.0,459170123254.0724
6981,1020.0150000000001,500.0,90.0,459170122619.83203
6982,1020.0150000000001,500.0,100.0,459170121969.12885
6983,1020.0150000000001,500.0,110.0,459170121315.18243
6984,1020.0150000000001,500.0,120.0,459170120670.1029
6985,1020.0150000000001,500.0,130.0,459170120044.5601
6986,1020.0150000000001,500.0,140.0,459170119447.55066
6987,1020.0150000000001,500.0,150.0,459170118886.264
6988,1020.0150000000001,500.0,160.0,459170118366.0448
6989,1020.0150000000001,500.0,170.0,459170117890.44116
6990,1020.0150000000001,500.0,180.0,459170117461.3256
6991,1020.0150000000001,500.0,190.0,459170117079.07227
6992,1020.0150000000001,500.0,200.0,459170116742.77313
6993,1080.01,500.0,0.0,459170151247.7602
6994,1080.01,500.0,10.0,459170151094.43835
6995,1080.01,500.0,20.0,459170150638.3629
6996,1080.01,500.0,30.0,459170149891.04016
6997,1080.01,500.0,40.0,459170148871.10986
6998,1080.01,500.0,50.0,459170147603.5732
6999,1080.01,500.0,60.0,459170146118.7741
7000,1080.01,500.0,70.0,459170144451.19415
7001,1080.01,500.0,80.0,459170142638.1258
7002,1080.01,500.0,90.0,459170140718.296
7003,1080.01,500.0,100.0,459170138730.5104
7004,1080.01,500.0,110.0,459170136712.383
7005,1080.01,500.0,120.0,459170134699.20764
7006,1080.01,500.0,130.0,459170132723.01465
7007,1080.01,500.0,140.0,459170130811.84283
7008,1080.01,500.0,150.0,459170128989.24194
7009,1080.01,500.0,160.0,459170127274.0063
7010,1080.01,500.0,170.0,459170125680.127
7011,1080.01,500.0,180.0,459170124216.9406
7012,1080.01,500.0,190.0,459170122889.44165
7013,1080.01,500.0,200.0,459170121698.7248
7014,1140.005,500.0,0.0,459170212449.53625
7015,1140.005,500.0,10.0,459170212078.5712
7016,1140.005,500.0,20.0,459170210974.1354
7017,1140.005,500.0,30.0,459170209161.2861
7018,1140.005,500.0,40.0,459170206680.73364
7019,1140.005,500.0,50.0,459170203587.3216
7020,1140.005,500.0,60.0,459170199948.0118
7021,1140.005,500.0,70.0,459170195839.47705
7022,1140.005,500.0,80.0,459170191345.42285
7023,1140.005,500.0,90.0,459170186553.7678
7024,1140.005,500.0,100.0,459170181553.8149
7025,1140.005,500.0,110.0,459170176433.5386
7026,1140.005,500.0,120.0,459170171277.10077
7027,1140.005,500.0,130.0,459170166162.6874
7028,1140.005,500.0,140.0,459170161160.7362
7029,1140.005,500.0,150.0,459170156332.60016
7030,1140.005,500.0,160.0,459170151729.6644
7031,1140.005,500.0,170.0,459170147392.9109
7032,1140.005,500.0,180.0,459170143352.9027
7033,1140.005,500.0,190.0,459170139630.14233
7034,1140.005,500.0,200.0,459170136235.7437
7035,1200.0,500.0,0.0,459170339592.72504
7036,1200.0,500.0,10.0,459170338819.96246
7037,1200.0,500.0,20.0,459170336517.5975
7038,1200.0,500.0,30.0,459170332732.85284
7039,1200.0,500.0,40.0,459170327542.6409
7040,1200.0,500.0,50.0,459170321050.9647
7041,1200.0,500.0,60.0,459170313385.4534
7042,1200.0,500.0,70.0,459170304693.1937
7043,1200.0,500.0,80.0,459170295136.0464
7044,1200.0,500.0,90.0,459170284885.6562
7045,1200.0,500.0,100.0,459170274118.3692
7046,1200.0,500.0,110.0,459170263010.2655
7047,1200.0,500.0,120.0,459170251732.4982
7048,1200.0,500.0,130.0,459170240447.106
7049,1200.0,500.0,140.0,459170229303.4311
7050,1200.0,500.0,150.0,459170218435.23816
7051,1200.0,500.0,160.0,459170207958.59106
7052,1200.0,500.0,170.0,459170197970.50146
7053,1200.0,500.0,180.0,459170188548.3311
7054,1200.0,500.0,190.0,459170179749.89325
7055,1200.0,500.0,200.0,459170171614.1755
7056,0.1,600.0,0.0,459170115094.1747
7057,0.1,600.0,10.0,459170115094.1747
7058,0.1,600.0,20.0,459170115094.1747
7059,0.1,600.0,30.0,459170115094.1747
7060,0.1,600.0,40.0,459170115094.1747
7061,0.1,600.0,50.0,459170115094.1747
7062,0.1,600.0,60.0,459170115094.1747
7063,0.1,600.0,70.0,459170115094.1747
7064,0.1,600.0,80.0,459170115094.1747
7065,0.1,600.0,90.0,459170115094.1747
7066,0.1,600.0,100.0,459170115094.1747
7067,0.1,600.0,110.0,459170115094.1747
7068,0.1,600.0,120.0,459170115094.1747
7069,0.1,600.0,130.0,459170115094.1747
7070,0.1,600.0,140.0,459170115094.1747
7071,0.1,600.0,150.0,459170115094.1747
7072,0.1,600.0,160.0,459170115094.1747
7073,0.1,600.0,170.0,459170115094.1747
7074,0.1,600.0,180.0,459170115094.1747
7075,0.1,600.0,190.0,459170115094.1747
7076,0.1,600.0,200.0,459170115094.1747
7077,60.095000000000006,600.0,0.0,459170115094.1747
7078,60.095000000000006,600.0,10.0,459170115094.1747
7079,60.095000000000006,600.0,20.0,459170115094.1747
7080,60.095000000000006,600.0,30.0,459170115094.1747
7081,60.095000000000006,600.0,40.0,459170115094.1747
7082,60.095000000000006,600.0,50.0,459170115094.1747
7083,60.095000000000006,600.0,60.0,459170115094.1747
7084,60.095000000000006,600.0,70.0,459170115094.1747
7085,60.095000000000006,600.0,80.0,459170115094.1747
7086,60.095000000000006,600.0,90.0,459170115094.1747
7087,60.095000000000006,600.0,100.0,459170115094.1747
7088,60.095000000000006,600.0,110.0,459170115094.1747
7089,60.095000000000006,600.0,120.0,459170115094.1747
7090,60.095000000000006,600.0,130.0,459170115094.1747
7091,60.095000000000006,600.0,140.0,459170115094.1747
7092,60.095000000000006,600.0,150.0,459170115094.1747
7093,60.095000000000006,600.0,160.0,459170115094.1747
7094,60.095000000000006,600.0,170.0,459170115094.1747
7095,60.095000000000006,600.0,180.0,459170115094.1747
7096,60.095000000000006,600.0,190.0,459170115094.1747
7097,60.095000000000006,600.0,200.0,459170115094.1747
7098,120.09,600.0,0.0,459170115094.1747
7099,120.09,600.0,10.0,459170115094.1747
7100,120.09,600.0,20.0,459170115094.1747
7101,120.09,600.0,30.0,459170115094.1747
7102,120.09,600.0,40.0,459170115094.1747
7103,120.09,600.0,50.0,459170115094.1747
7104,120.09,600.0,60.0,459170115094.1747
7105,120.09,600.0,70.0,459170115094.1747
7106,120.09,600.0,80.0,459170115094.1747
7107,120.09,600.0,90.0,459170115094.1747
7108,120.09,600.0,100.0,459170115094.1747
7109,120.09,600.0,110.0,459170115094.1747
7110,120.09,600.0,120.0,459170115094.1747
7111,120.09,600.0,130.0,459170115094.1747
7112,120.09,600.0,140.0,459170115094.1747
7113,120.09,600.0,150.0,459170115094.1747
7114,120.09,600.0,160.0,459170115094.1747
7115,120.09,600.0,170.0,459170115094.1747
7116,120.09,600.0,180.0,459170115094.1747
7117,120.09,600.0,190.0,459170115094.1747
7118,120.09,600.0,200.0,459170115094.1747
7119,180.085,600.0,0.0,459170115094.1747
7120,180.085,600.0,10.0,459170115094.1747
7121,180.085,600.0,20.0,459170115094.1747
7122,180.085,600.0,30.0,459170115094.1747
7123,180.085,600.0,40.0,459170115094.1747
7124,180.085,600.0,50.0,459170115094.1747
7125,180.085,600.0,60.0,459170115094.1747
7126,180.085,600.0,70.0,459170115094.1747
7127,180.085,600.0,80.0,459170115094.1747
7128,180.085,600.0,90.0,459170115094.1747
7129,180.085,600.0,100.0,459170115094.1747
7130,180.085,600.0,110.0,459170115094.1747
7131,180.085,600.0,120.0,459170115094.1747
7132,180.085,600.0,130.0,459170115094.1747
7133,180.085,600.0,140.0,459170115094.1747
7134,180.085,600.0,150.0,459170115094.1747
7135,180.085,600.0,160.0,459170115094.1747
7136,180.085,600.0,170.0,459170115094.1747
7137,180.085,600.0,180.0,459170115094.1747
7138,180.085,600.0,190.0,459170115094.1747
7139,180.085,600.0,200.0,459170115094.1747
7140,240.08,600.0,0.0,459170115094.1747
7141,240.08,600.0,10.0,459170115094.1747
7142,240.08,600.0,20.0,459170115094.1747
7143,240.08,600.0,30.0,459170115094.1747
7144,240.08,600.0,40.0,459170115094.1747
7145,240.08,600.0,50.0,459170115094.1747
7146,240.08,600.0,60.0,459170115094.1747
7147,240.08,600.0,70.0,459170115094.1747
7148,240.08,600.0,80.0,459170115094.1747
7149,240.08,600.0,90.0,459170115094.1747
7150,240.08,600.0,100.0,459170115094.1747
7151,240.08,600.0,110.0,459170115094.1747
7152,240.08,600.0,120.0,459170115094.1747
7153,240.08,600.0,130.0,459170115094.1747
7154,240.08,600.0,140.0,459170115094.1747
7155,240.08,600.0,150.0,459170115094.1747
7156,240.08,600.0,160.0,459170115094.1747
7157,240.08,600.0,170.0,459170115094.1747
7158,240.08,600.0,180.0,459170115094.1747
7159,240.08,600.0,190.0,459170115094.1747
7160,240.08,600.0,200.0,459170115094.1747
7161,300.07500000000005,600.0,0.0,459170115094.1747
7162,300.07500000000005,600.0,10.0,459170115094.1747
7163,300.07500000000005,600.0,20.0,459170115094.1747
7164,300.07500000000005,600.0,30.0,459170115094.1747
7165,300.07500000000005,600.0,40.0,459170115094.1747
7166,300.07500000000005,600.0,50.0,459170115094.1747
7167,300.07500000000005,600.0,60.0,459170115094.1747
7168,300.07500000000005,600.0,70.0,459170115094.1747
7169,300.07500000000005,600.0,80.0,459170115094.1747
7170,300.07500000000005,600.0,90.0,459170115094.1747
7171,300.07500000000005,600.0,100.0,459170115094.1747
7172,300.07500000000005,600.0,110.0,459170115094.1747
7173,300.07500000000005,600.0,120.0,459170115094.1747
7174,300.07500000000005,600.0,130.0,459170115094.1747
7175,300.07500000000005,600.0,140.0,459170115094.1747
7176,300.07500000000005,600.0,150.0,459170115094.1747
7177,300.07500000000005,600.0,160.0,459170115094.1747
7178,300.07500000000005,600.0,170.0,459170115094.1747
7179,300.07500000000005,600.0,180.0,459170115094.1747
7180,300.07500000000005,600.0,190.0,459170115094.1747
7181,300.07500000000005,600.0,200.0,459170115094.1747
7182,360.07000000000005,600.0,0.0,459170115094.1747
7183,360.07000000000005,600.0,10.0,459170115094.1747
7184,360.07000000000005,600.0,20.0,459170115094.1747
7185,360.07000000000005,600.0,30.0,459170115094.1747
7186,360.07000000000005,600.0,40.0,459170115094.1747
7187,360.07000000000005,600.0,50.0,459170115094.1747
7188,360.07000000000005,600.0,60.0,459170115094.1747
7189,360.07000000000005,600.0,70.0,459170115094.1747
7190,360.07000000000005,600.0,80.0,459170115094.1747
7191,360.07000000000005,600.0,90.0,459170115094.1747
7192,360.07000000000005,600.0,100.0,459170115094.1747
7193,360.07000000000005,600.0,110.0,459170115094.1747
7194,360.07000000000005,600.0,120.0,459170115094.1747
7195,360.07000000000005,600.0,130.0,459170115094.1747
7196,360.07000000000005,600.0,140.0,459170115094.1747
7197,360.07000000000005,600.0,150.0,459170115094.1747
7198,360.07000000000005,600.0,160.0,459170115094.1747
7199,360.07000000000005,600.0,170.0,459170115094.1747
7200,360.07000000000005,600.0,180.0,459170115094.1747
7201,360.07000000000005,600.0,190.0,459170115094.1747
7202,360.07000000000005,600.0,200.0,459170115094.1747
7203,420.06500000000005,600.0,0.0,459170115094.1747
7204,420.06500000000005,600.0,10.0,459170115094.1747
7205,420.06500000000005,600.0,20.0,459170115094.1747
7206,420.06500000000005,600.0,30.0,459170115094.1747
7207,420.06500000000005,600.0,40.0,459170115094.1747
7208,420.06500000000005,600.0,50.0,459170115094.1747
7209,420.06500000000005,600.0,60.0,459170115094.1747
7210,420.06500000000005,600.0,70.0,459170115094.1747
7211,420.06500000000005,600.0,80.0,459170115094.1747
7212,420.06500000000005,600.0,90.0,459170115094.1747
7213,420.06500000000005,600.0,100.0,459170115094.1747
7214,420.06500000000005,600.0,110.0,459170115094.1747
7215,420.06500000000005,600.0,120.0,459170115094.1747
7216,420.06500000000005,600.0,130.0,459170115094.1747
7217,420.06500000000005,600.0,140.0,459170115094.1747
7218,420.06500000000005,600.0,150.0,459170115094.1747
7219,420.06500000000005,600.0,160.0,459170115094.1747
7220,420.06500000000005,600.0,170.0,459170115094.1747
7221,420.06500000000005,600.0,180.0,459170115094.1747
7222,420.06500000000005,600.0,190.0,459170115094.1747
7223,420.06500000000005,600.0,200.0,459170115094.1747
7224,480.06000000000006,600.0,0.0,459170115094.1747
7225,480.06000000000006,600.0,10.0,459170115094.1747
7226,480.06000000000006,600.0,20.0,459170115094.1747
7227,480.06000000000006,600.0,30.0,459170115094.1747
7228,480.06000000000006,600.0,40.0,459170115094.1747
7229,480.06000000000006,600.0,50.0,459170115094.1747
7230,480.06000000000006,600.0,60.0,459170115094.1747
7231,480.06000000000006,600.0,70.0,459170115094.1747
7232,480.06000000000006,600.0,80.0,459170115094.1747
7233,480.06000000000006,600.0,90.0,459170115094.1747
7234,480.06000000000006,600.0,100.0,459170115094.1747
7235,480.06000000000006,600.0,110.0,459170115094.1747
7236,480.06000000000006,600.0,120.0,459170115094.1747
7237,480.06000000000006,600.0,130.0,459170115094.1747
7238,480.06000000000006,600.0,140.0,459170115094.1747
7239,480.06000000000006,600.0,150.0,459170115094.1747
7240,480.06000000000006,600.0,160.0,459170115094.1747
7241,480.06000000000006,600.0,170.0,459170115094.1747
7242,480.06000000000006,600.0,180.0,459170115094.1747
7243,480.06000000000006,600.0,190.0,459170115094.1747
7244,480.06000000000006,600.0,200.0,459170115094.1747
7245,540.0550000000001,600.0,0.0,459170115094.1747
7246,540.0550000000001,600.0,10.0,459170115094.1747
7247,540.0550000000001,600.0,20.0,459170115094.1747
7248,540.0550000000001,600.0,30.0,459170115094.1747
7249,540.0550000000001,600.0,40.0,459170115094.1747
7250,540.0550000000001,600.0,50.0,459170115094.1747
7251,540.0550000000001,600.0,60.0,459170115094.1747
7252,540.0550000000001,600.0,70.0,459170115094.1747
7253,540.0550000000001,600.0,80.0,459170115094.1747
7254,540.0550000000001,600.0,90.0,459170115094.1747
7255,540.0550000000001,600.0,100.0,459170115094.1747
7256,540.0550000000001,600.0,110.0,459170115094.1747
7257,540.0550000000001,600.0,120.0,459170115094.1747
7258,540.0550000000001,600.0,130.0,459170115094.1747
7259,540.0550000000001,600.0,140.0,459170115094.1747
7260,540.0550000000001,600.0,150.0,459170115094.1747
7261,540.0550000000001,600.0,160.0,459170115094.1747
7262,540.0550000000001,600.0,170.0,459170115094.1747
7263,540.0550000000001,600.0,180.0,459170115094.1747
7264,540.0550000000001,600.0,190.0,459170115094.1747
7265,540.0550000000001,600.0,200.0,459170115094.1747
7266,600.0500000000001,600.0,0.0,459170115094.1747
7267,600.0500000000001,600.0,10.0,459170115094.1747
7268,600.0500000000001,600.0,20.0,459170115094.1747
7269,600.0500000000001,600.0,30.0,459170115094.1747
7270,600.0500000000001,600.0,40.0,459170115094.1747
7271,600.0500000000001,600.0,50.0,459170115094.1747
7272,600.0500000000001,600.0,60.0,459170115094.1747
7273,600.0500000000001,600.0,70.0,459170115094.1747
7274,600.0500000000001,600.0,80.0,459170115094.1747
7275,600.0500000000001,600.0,90.0,459170115094.1747
7276,600.0500000000001,600.0,100.0,459170115094.1747
7277,600.0500000000001,600.0,110.0,459170115094.1747
7278,600.0500000000001,600.0,120.0,459170115094.1747
7279,600.0500000000001,600.0,130.0,459170115094.1747
7280,600.0500000000001,600.0,140.0,459170115094.1747
7281,600.0500000000001,600.0,150.0,459170115094.1747
7282,600.0500000000001,600.0,160.0,459170115094.1747
7283,600.0500000000001,600.0,170.0,459170115094.1747
7284,600.0500000000001,600.0,180.0,459170115094.1747
7285,600.0500000000001,600.0,190.0,459170115094.1747
7286,600.0500000000001,600.0,200.0,459170115094.1747
7287,660.0450000000001,600.0,0.0,459170115094.1747
7288,660.0450000000001,600.0,10.0,459170115094.1747
7289,660.0450000000001,600.0,20.0,459170115094.1747
7290,660.0450000000001,600.0,30.0,459170115094.1747
7291,660.0450000000001,600.0,40.0,459170115094.1747
7292,660.0450000000001,600.0,50.0,459170115094.1747
7293,660.0450000000001,600.0,60.0,459170115094.1747
7294,660.0450000000001,600.0,70.0,459170115094.1747
7295,660.0450000000001,600.0,80.0,459170115094.1747
7296,660.0450000000001,600.0,90.0,459170115094.1747
7297,660.0450000000001,600.0,100.0,459170115094.1747
7298,660.0450000000001,600.0,110.0,459170115094.1747
7299,660.0450000000001,600.0,120.0,459170115094.1747
7300,660.0450000000001,600.0,130.0,459170115094.1747
7301,660.0450000000001,600.0,140.0,459170115094.1747
7302,660.0450000000001,600.0,150.0,459170115094.1747
7303,660.0450000000001,600.0,160.0,459170115094.1747
7304,660.0450000000001,600.0,170.0,459170115094.1747
7305,660.0450000000001,600.0,180.0,459170115094.1747
7306,660.0450000000001,600.0,190.0,459170115094.1747
7307,660.0450000000001,600.0,200.0,459170115094.1747
7308,720.0400000000001,600.0,0.0,459170115094.1747
7309,720.0400000000001,600.0,10.0,459170115094.1747
7310,720.0400000000001,600.0,20.0,459170115094.1747
7311,720.0400000000001,600.0,30.0,459170115094.1747
7312,720.0400000000001,600.0,40.0,459170115094.1747
7313,720.0400000000001,600.0,50.0,459170115094.1747
7314,720.0400000000001,600.0,60.0,459170115094.1747
7315,720.0400000000001,600.0,70.0,459170115094.1747
7316,720.0400000000001,600.0,80.0,459170115094.1747
7317,720.0400000000001,600.0,90.0,459170115094.1747
7318,720.0400000000001,600.0,100.0,459170115094.1747
7319,720.0400000000001,600.0,110.0,459170115094.1747
7320,720.0400000000001,600.0,120.0,459170115094.1747
7321,720.0400000000001,600.0,130.0,459170115094.1747
7322,720.0400000000001,600.0,140.0,459170115094.1747
7323,720.0400000000001,600.0,150.0,459170115094.1747
7324,720.0400000000001,600.0,160.0,459170115094.1747
7325,720.0400000000001,600.0,170.0,459170115094.1747
7326,720.0400000000001,600.0,180.0,459170115094.1747
7327,720.0400000000001,600.0,190.0,459170115094.1747
7328,720.0400000000001,600.0,200.0,459170115094.1747
7329,780.0350000000001,600.0,0.0,459170115094.1751
7330,780.0350000000001,600.0,10.0,459170115094.1751
7331,780.0350000000001,600.0,20.0,459170115094.1751
7332,780.0350000000001,600.0,30.0,459170115094.1751
7333,780.0350000000001,600.0,40.0,459170115094.17505
7334,780.0350000000001,600.0,50.0,459170115094.17505
7335,780.0350000000001,600.0,60.0,459170115094.175
7336,780.0350000000001,600.0,70.0,459170115094.175
7337,780.0350000000001,600.0,80.0,459170115094.1749
7338,780.0350000000001,600.0,90.0,459170115094.1749
7339,780.0350000000001,600.0,100.0,459170115094.17487
7340,780.0350000000001,600.0,110.0,459170115094.17487
7341,780.0350000000001,600.0,120.0,459170115094.1748
7342,780.0350000000001,600.0,130.0,459170115094.1748
7343,780.0350000000001,600.0,140.0,459170115094.17474
7344,780.0350000000001,600.0,150.0,459170115094.17474
7345,780.0350000000001,600.0,160.0,459170115094.17474
7346,780.0350000000001,600.0,170.0,459170115094.17474
7347,780.0350000000001,600.0,180.0,459170115094.17474
7348,780.0350000000001,600.0,190.0,459170115094.1747
7349,780.0350000000001,600.0,200.0,459170115094.1747
7350,840.0300000000001,600.0,0.0,459170115094.19714
7351,840.0300000000001,600.0,10.0,459170115094.19696
7352,840.0300000000001,600.0,20.0,459170115094.19653
7353,840.0300000000001,600.0,30.0,459170115094.19574
7354,840.0300000000001,600.0,40.0,459170115094.19476
7355,840.0300000000001,600.0,50.0,459170115094.19354
7356,840.0300000000001,600.0,60.0,459170115094.19214
7357,840.0300000000001,600.0,70.0,459170115094.1906
7358,840.0300000000001,600.0,80.0,459170115094.189
7359,840.0300000000001,600.0,90.0,459170115094.18744
7360,840.0300000000001,600.0,100.0,459170115094.18585
7361,840.0300000000001,600.0,110.0,459170115094.1843
7362,840.0300000000001,600.0,120.0,459170115094.1829
7363,840.0300000000001,600.0,130.0,459170115094.1816
7364,840.0300000000001,600.0,140.0,459170115094.1804
7365,840.0300000000001,600.0,150.0,459170115094.1793
7366,840.0300000000001,600.0,160.0,459170115094.17847
7367,840.0300000000001,600.0,170.0,459170115094.1777
7368,840.0300000000001,600.0,180.0,459170115094.177
7369,840.0300000000001,600.0,190.0,459170115094.1765
7370,840.0300000000001,600.0,200.0,459170115094.176
7371,900.0250000000001,600.0,0.0,459170115094.6987
7372,900.0250000000001,600.0,10.0,459170115094.69556
7373,900.0250000000001,600.0,20.0,459170115094.6861
7374,900.0250000000001,600.0,30.0,459170115094.6707
7375,900.0250000000001,600.0,40.0,459170115094.65
7376,900.0250000000001,600.0,50.0,459170115094.62463
7377,900.0250000000001,600.0,60.0,459170115094.59546
7378,900.0250000000001,600.0,70.0,459170115094.5634
7379,900.0250000000001,600.0,80.0,459170115094.5294
7380,900.0250000000001,600.0,90.0,459170115094.4945
7381,900.0250000000001,600.0,100.0,459170115094.45953
7382,900.0250000000001,600.0,110.0,459170115094.4253
7383,900.0250000000001,600.0,120.0,459170115094.3925
7384,900.0250000000001,600.0,130.0,459170115094.3617
7385,900.0250000000001,600.0,140.0,459170115094.3333
7386,900.0250000000001,600.0,150.0,459170115094.3076
7387,900.0250000000001,600.0,160.0,459170115094.2847
7388,900.0250000000001,600.0,170.0,459170115094.26465
7389,900.0250000000001,600.0,180.0,459170115094.2474
7390,900.0250000000001,600.0,190.0,459170115094.23267
7391,900.0250000000001,600.0,200.0,459170115094.2204
7392,960.0200000000001,600.0,0.0,459170115100.9687
7393,960.0200000000001,600.0,10.0,459170115100.9323
7394,960.0200000000001,600.0,20.0,459170115100.8244
7395,960.0200000000001,600.0,30.0,459170115100.6483
7396,960.0200000000001,600.0,40.0,459170115100.40967
7397,960.0200000000001,600.0,50.0,459170115100.1157
7398,960.0200000000001,600.0,60.0,459170115099.77515
7399,960.0200000000001,600.0,70.0,459170115099.39777
7400,960.0200000000001,600.0,80.0,459170115098.9938
7401,960.0200000000001,600.0,90.0,459170115098.5736
7402,960.0200000000001,600.0,100.0,459170115098.1472
7403,960.0200000000001,600.0,110.0,459170115097.7238
7404,960.0200000000001,600.0,120.0,459170115097.3117
7405,960.0200000000001,600.0,130.0,459170115096.91785
7406,960.0200000000001,600.0,140.0,459170115096.5478
7407,960.0200000000001,600.0,150.0,459170115096.20575
7408,960.0200000000001,600.0,160.0,459170115095.8945
7409,960.0200000000001,600.0,170.0,459170115095.61536
7410,960.0200000000001,600.0,180.0,459170115095.3686
7411,960.0200000000001,600.0,190.0,459170115095.15356
7412,960.0200000000001,600.0,200.0,459170115094.9687
7413,1020.0150000000001,600.0,0.0,459170115150.1732
7414,1020.0150000000001,600.0,10.0,459170115149.90735
7415,1020.0150000000001,600.0,20.0,459170115149.1172
7416,1020.0150000000001,600.0,30.0,459170115147.82513
7417,1020.0150000000001,600.0,40.0,459170115146.06714
7418,1020.0150000000001,600.0,50.0,459170115143.89124
7419,1020.0150000000001,600.0,60.0,459170115141.3553
7420,1020.0150000000001,600.0,70.0,459170115138.5245
7421,1020.0150000000001,600.0,80.0,459170115135.46857
7422,1020.0150000000001,600.0,90.0,459170115132.2589
7423,1020.0150000000001,600.0,100.0,459170115128.966
7424,1020.0150000000001,600.0,110.0,459170115125.6566
7425,1020.0150000000001,600.0,120.0,459170115122.39215
7426,1020.0150000000001,600.0,130.0,459170115119.22656
7427,1020.0150000000001,600.0,140.0,459170115116.2053
7428,1020.0150000000001,600.0,150.0,459170115113.36487
7429,1020.0150000000001,600.0,160.0,459170115110.73224
7430,1020.0150000000001,600.0,170.0,459170115108.32544
7431,1020.0150000000001,600.0,180.0,459170115106.1539
7432,1020.0150000000001,600.0,190.0,459170115104.2194
7433,1020.0150000000001,600.0,200.0,459170115102.5176
7434,1080.01,600.0,0.0,459170115418.01654
7435,1080.01,600.0,10.0,459170115416.6431
7436,1080.01,600.0,20.0,459170115412.5579
7437,1080.01,600.0,30.0,459170115405.86383
7438,1080.01,600.0,40.0,459170115396.7279
7439,1080.01,600.0,50.0,459170115385.3741
7440,1080.01,600.0,60.0,459170115372.07416
7441,1080.01,600.0,70.0,459170115357.137
7442,1080.01,600.0,80.0,459170115340.89667
7443,1080.01,600.0,90.0,459170115323.69995
7444,1080.01,600.0,100.0,459170115305.8946
7445,1080.01,600.0,110.0,459170115287.81744
7446,1080.01,600.0,120.0,459170115269.78467
7447,1080.01,600.0,130.0,459170115252.0831
7448,1080.01,600.0,140.0,459170115234.964
7449,1080.01,600.0,150.0,459170115218.63824
7450,1080.01,600.0,160.0,459170115203.27423
7451,1080.01,600.0,170.0,459170115188.9972
7452,1080.01,600.0,180.0,459170115175.89087
7453,1080.01,600.0,190.0,459170115163.99994
7454,1080.01,600.0,200.0,459170115153.3342
7455,1140.005,600.0,0.0,459170116508.04877
7456,1140.005,600.0,10.0,459170116502.6613
7457,1140.005,600.0,20.0,459170116486.6218
7458,1140.005,600.0,30.0,459170116460.2941
7459,1140.005,600.0,40.0,459170116424.26953
7460,1140.005,600.0,50.0,459170116379.3445
